Place of Residence,Age Group,Gender,Tipo de dificuldade,Não tem nenhuma dificuldade,Tem alguma dificuldade,Tem muita dificuldade,Não consegue efetuar a ação,freguesia_code,municipio,region
Odivelas,50 - 54 anos,M,Andar ou subir degraus,3964,813,132,16,1116,Odivelas,Grande Lisboa
Odivelas,50 - 54 anos,M,Memória ou concentração,3881,935,84,14,1116,Odivelas,Grande Lisboa
Odivelas,50 - 54 anos,M,Compreender os outros ou fazer-se compreender,4735,163,20,6,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,H,Ver,2463,1297,93,12,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,H,Ouvir,3306,475,50,8,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,H,Andar ou subir degraus,3211,512,120,18,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,H,Memória ou concentração,3110,660,64,12,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,H,Compreender os outros ou fazer-se compreender,3666,154,25,9,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,M,Ver,2741,1775,159,19,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,M,Ouvir,4055,530,53,13,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,M,Andar ou subir degraus,3428,1042,217,13,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,M,Memória ou concentração,3511,1069,90,12,1116,Odivelas,Grande Lisboa
Odivelas,55 - 59 anos,M,Compreender os outros ou fazer-se compreender,4476,176,26,8,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,H,Ver,2265,1235,137,13,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,H,Ouvir,2944,577,94,11,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,H,Andar ou subir degraus,2746,716,177,24,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,H,Memória ou concentração,2776,773,71,22,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,H,Compreender os outros ou fazer-se compreender,3427,167,32,11,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,M,Ver,2550,1780,205,10,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,M,Ouvir,3765,657,84,6,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,M,Andar ou subir degraus,2914,1288,329,18,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,M,Memória ou concentração,3148,1242,131,12,1116,Odivelas,Grande Lisboa
Odivelas,60 - 64 anos,M,Compreender os outros ou fazer-se compreender,4330,169,30,5,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,H,Ver,2187,1195,123,8,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,H,Ouvir,2628,728,129,8,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,H,Andar ou subir degraus,2451,858,189,24,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,H,Memória ou concentração,2537,875,76,19,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,H,Compreender os outros ou fazer-se compreender,3297,179,29,11,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,M,Ver,2529,1753,236,10,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,M,Ouvir,3588,765,125,12,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,M,Andar ou subir degraus,2632,1507,373,20,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,M,Memória ou concentração,3005,1351,131,23,1116,Odivelas,Grande Lisboa
Odivelas,65 - 69 anos,M,Compreender os outros ou fazer-se compreender,4221,245,31,17,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,H,Ver,2088,1235,143,13,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,H,Ouvir,2304,961,172,7,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,H,Andar ou subir degraus,2177,1022,255,40,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,H,Memória ou concentração,2234,1101,116,23,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,H,Compreender os outros ou fazer-se compreender,3201,205,43,21,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,M,Ver,2253,1896,298,11,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,M,Ouvir,3192,1023,187,12,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,M,Andar ou subir degraus,2157,1727,545,44,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,M,Memória ou concentração,2659,1533,197,44,1116,Odivelas,Grande Lisboa
Odivelas,70 - 74 anos,M,Compreender os outros ou fazer-se compreender,4087,285,40,19,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,H,Ver,2631,2420,487,43,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,H,Ouvir,2753,2127,635,22,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,H,Andar ou subir degraus,2396,2133,927,156,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,H,Memória ou concentração,2704,2259,470,128,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,H,Compreender os outros ou fazer-se compreender,4636,739,150,46,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,M,Ver,2853,4167,1167,64,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,M,Ouvir,4036,2964,1137,47,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,M,Andar ou subir degraus,1851,3535,2426,457,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,M,Memória ou concentração,3163,3616,1045,379,1116,Odivelas,Grande Lisboa
Odivelas,75 ou mais anos,M,Compreender os outros ou fazer-se compreender,6342,1322,379,174,1116,Odivelas,Grande Lisboa
Oeiras,Total,H,Ver,50608,12751,1215,148,1110,Oeiras,Grande Lisboa
Oeiras,Total,H,Ouvir,56426,6743,1217,168,1110,Oeiras,Grande Lisboa
Oeiras,Total,H,Andar ou subir degraus,55797,6696,1884,418,1110,Oeiras,Grande Lisboa
Oeiras,Total,H,Memória ou concentração,53291,9969,1128,344,1110,Oeiras,Grande Lisboa
Oeiras,Total,H,Compreender os outros ou fazer-se compreender,61932,2210,470,190,1110,Oeiras,Grande Lisboa
Oeiras,Total,M,Ver,54291,20387,2757,200,1110,Oeiras,Grande Lisboa
Oeiras,Total,M,Ouvir,67002,8293,1874,199,1110,Oeiras,Grande Lisboa
Oeiras,Total,M,Andar ou subir degraus,60158,12243,4500,792,1110,Oeiras,Grande Lisboa
Oeiras,Total,M,Memória ou concentração,59184,15596,2040,745,1110,Oeiras,Grande Lisboa
Oeiras,Total,M,Compreender os outros ou fazer-se compreender,73731,2971,658,337,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,H,Ver,4254,306,20,4,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,H,Ouvir,4529,40,4,6,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,H,Andar ou subir degraus,4543,20,8,8,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,H,Memória ou concentração,4291,247,33,8,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,H,Compreender os outros ou fazer-se compreender,4479,81,15,5,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,M,Ver,3876,431,31,0,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,M,Ouvir,4280,47,2,1,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,M,Andar ou subir degraus,4300,42,3,2,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,M,Memória ou concentração,4071,240,27,6,1110,Oeiras,Grande Lisboa
Oeiras,15 - 19 anos,M,Compreender os outros ou fazer-se compreender,4290,47,7,4,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,H,Ver,3922,319,29,3,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,H,Ouvir,4212,44,2,3,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,H,Andar ou subir degraus,4232,35,8,3,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,H,Memória ou concentração,4013,231,24,5,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,H,Compreender os outros ou fazer-se compreender,4182,73,12,6,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,M,Ver,3530,504,33,4,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,M,Ouvir,3989,65,3,3,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,M,Andar ou subir degraus,3991,70,13,4,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,M,Memória ou concentração,3744,301,24,6,1110,Oeiras,Grande Lisboa
Oeiras,20 - 24 anos,M,Compreender os outros ou fazer-se compreender,4007,60,5,3,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,H,Ver,3827,367,21,8,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,H,Ouvir,4125,71,8,8,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,H,Andar ou subir degraus,4146,58,15,10,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,H,Memória ou concentração,3836,333,36,13,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,H,Compreender os outros ou fazer-se compreender,4083,103,20,15,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,M,Ver,3580,617,40,3,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,M,Ouvir,4125,94,1,6,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,M,Andar ou subir degraus,4138,94,7,5,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,M,Memória ou concentração,3782,409,36,7,1110,Oeiras,Grande Lisboa
Oeiras,25 - 29 anos,M,Compreender os outros ou fazer-se compreender,4131,83,9,6,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,H,Ver,3957,419,26,3,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,H,Ouvir,4275,99,10,10,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,H,Andar ou subir degraus,4314,69,13,9,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,H,Memória ou concentração,4008,365,22,13,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,H,Compreender os outros ou fazer-se compreender,4270,103,16,14,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,M,Ver,3869,672,32,8,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,M,Ouvir,4438,117,6,12,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,M,Andar ou subir degraus,4458,107,11,8,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,M,Memória ou concentração,4050,487,28,11,1110,Oeiras,Grande Lisboa
Oeiras,30 - 34 anos,M,Compreender os outros ou fazer-se compreender,4476,94,16,3,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,H,Ver,4357,457,19,12,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,H,Ouvir,4665,146,9,13,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,H,Andar ou subir degraus,4691,114,19,12,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,H,Memória ou concentração,4367,431,30,10,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,H,Compreender os outros ou fazer-se compreender,4689,114,26,7,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,M,Ver,4592,731,55,3,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,M,Ouvir,5184,163,14,3,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,M,Andar ou subir degraus,5186,162,26,3,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,M,Memória ou concentração,4700,634,36,10,1110,Oeiras,Grande Lisboa
Oeiras,35 - 39 anos,M,Compreender os outros ou fazer-se compreender,5255,103,17,4,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,H,Ver,5139,736,36,12,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,H,Ouvir,5675,199,19,20,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,H,Andar ou subir degraus,5678,200,28,21,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,H,Memória ou concentração,5330,534,38,18,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,H,Compreender os outros ou fazer-se compreender,5801,90,18,11,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,M,Ver,5534,1170,68,13,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,M,Ouvir,6491,235,17,21,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,M,Andar ou subir degraus,6446,294,35,11,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,M,Memória ou concentração,5792,924,43,10,1110,Oeiras,Grande Lisboa
Oeiras,40 - 44 anos,M,Compreender os outros ou fazer-se compreender,6646,125,11,4,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,H,Ver,4930,1406,46,9,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,H,Ouvir,6006,340,23,10,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,H,Andar ou subir degraus,6044,286,45,18,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,H,Memória ou concentração,5640,694,43,15,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,H,Compreender os outros ou fazer-se compreender,6250,122,23,7,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,M,Ver,5329,2048,110,14,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,M,Ouvir,7088,336,26,21,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,M,Andar ou subir degraus,6921,506,60,14,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,M,Memória ou concentração,6279,1119,66,18,1110,Oeiras,Grande Lisboa
Oeiras,45 - 49 anos,M,Compreender os outros ou fazer-se compreender,7353,118,20,11,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,H,Ver,3746,1324,67,13,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,H,Ouvir,4742,351,30,17,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,H,Andar ou subir degraus,4729,335,60,19,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,H,Memória ou concentração,4394,689,45,20,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,H,Compreender os outros ou fazer-se compreender,4992,125,26,8,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,M,Ver,4129,1913,148,16,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,M,Ouvir,5736,401,23,17,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,M,Andar ou subir degraus,5417,651,115,16,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,M,Memória ou concentração,4974,1118,77,21,1110,Oeiras,Grande Lisboa
Oeiras,50 - 54 anos,M,Compreender os outros ou fazer-se compreender,6029,145,15,9,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,H,Ver,3214,1215,65,9,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,H,Ouvir,4006,431,28,13,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,H,Andar ou subir degraus,3948,450,95,20,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,H,Memória ou concentração,3795,648,55,10,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,H,Compreender os outros ou fazer-se compreender,4353,131,17,14,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,M,Ver,3779,1781,166,8,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,M,Ouvir,5180,476,46,12,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,M,Andar ou subir degraus,4585,950,196,18,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,M,Memória ou concentração,4460,1169,85,20,1110,Oeiras,Grande Lisboa
Oeiras,55 - 59 anos,M,Compreender os outros ou fazer-se compreender,5585,142,18,10,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,H,Ver,3051,1064,88,10,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,H,Ouvir,3605,525,57,7,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,H,Andar ou subir degraus,3439,642,122,27,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,H,Memória ou concentração,3403,754,53,16,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,H,Compreender os outros ou fazer-se compreender,4078,119,23,10,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,M,Ver,3597,1589,178,11,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,M,Ouvir,4714,565,56,9,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,M,Andar ou subir degraus,3946,1149,253,23,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,M,Memória ou concentração,4095,1169,93,15,1110,Oeiras,Grande Lisboa
Oeiras,60 - 64 anos,M,Compreender os outros ou fazer-se compreender,5209,142,24,6,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,H,Ver,2857,1087,89,11,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,H,Ouvir,3212,737,82,7,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,H,Andar ou subir degraus,3121,743,170,28,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,H,Memória ou concentração,3076,887,74,15,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,H,Compreender os outros ou fazer-se compreender,3880,144,36,6,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,M,Ver,3705,1810,207,12,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,M,Ouvir,4797,827,89,6,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,M,Andar ou subir degraus,3848,1501,362,28,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,M,Memória ou concentração,4108,1472,121,21,1110,Oeiras,Grande Lisboa
Oeiras,65 - 69 anos,M,Compreender os outros ou fazer-se compreender,5517,182,29,9,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,H,Ver,3058,1278,130,11,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,H,Ouvir,3232,1070,149,16,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,H,Andar ou subir degraus,3176,1036,236,38,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,H,Memória ou concentração,3147,1206,105,24,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,H,Compreender os outros ou fazer-se compreender,4253,197,34,12,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,M,Ver,3758,2003,232,14,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,M,Ouvir,4742,1081,147,15,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,M,Andar ou subir degraus,3503,1964,513,49,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,M,Memória ou concentração,4001,1783,174,55,1110,Oeiras,Grande Lisboa
Oeiras,70 - 74 anos,M,Compreender os outros ou fazer-se compreender,5710,262,35,23,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,H,Ver,4296,2773,579,43,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,H,Ouvir,4142,2690,796,38,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,H,Andar ou subir degraus,3736,2708,1065,205,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,H,Memória ou concentração,3991,2950,570,177,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,H,Compreender os outros ou fazer-se compreender,6622,808,204,75,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,M,Ver,5013,5118,1457,94,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,M,Ouvir,6238,3886,1444,73,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,M,Andar ou subir degraus,3419,4753,2906,611,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,M,Memória ou concentração,5128,4771,1230,545,1110,Oeiras,Grande Lisboa
Oeiras,75 ou mais anos,M,Compreender os outros ou fazer-se compreender,9523,1468,452,245,1110,Oeiras,Grande Lisboa
Sintra,Total,H,Ver,112233,31675,3138,378,1111,Sintra,Grande Lisboa
Sintra,Total,H,Ouvir,129059,14755,2680,400,1111,Sintra,Grande Lisboa
Sintra,Total,H,Andar ou subir degraus,126805,15739,4055,964,1111,Sintra,Grande Lisboa
Sintra,Total,H,Memória ou concentração,122143,21999,2461,739,1111,Sintra,Grande Lisboa
Sintra,Total,H,Compreender os outros ou fazer-se compreender,140282,5699,1043,445,1111,Sintra,Grande Lisboa
Sintra,Total,M,Ver,113937,49473,6439,422,1111,Sintra,Grande Lisboa
Sintra,Total,M,Ouvir,147967,17337,3812,452,1111,Sintra,Grande Lisboa
Sintra,Total,M,Andar ou subir degraus,131783,27556,9278,1704,1111,Sintra,Grande Lisboa
Sintra,Total,M,Memória ou concentração,130017,34119,4592,1422,1111,Sintra,Grande Lisboa
Sintra,Total,M,Compreender os outros ou fazer-se compreender,160642,7507,1438,764,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,H,Ver,9892,995,83,9,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,H,Ouvir,10817,103,18,10,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,H,Andar ou subir degraus,10872,85,15,13,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,H,Memória ou concentração,10159,686,86,28,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,H,Compreender os outros ou fazer-se compreender,10637,260,45,25,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,M,Ver,9071,1602,115,7,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,M,Ouvir,10583,153,14,7,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,M,Andar ou subir degraus,10590,164,27,16,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,M,Memória ou concentração,9857,824,75,23,1111,Sintra,Grande Lisboa
Sintra,15 - 19 anos,M,Compreender os outros ou fazer-se compreender,10508,217,34,18,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,H,Ver,10563,1093,74,8,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,H,Ouvir,11532,149,9,18,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,H,Andar ou subir degraus,11592,117,20,12,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,H,Memória ou concentração,10956,673,73,26,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,H,Compreender os outros ou fazer-se compreender,11430,235,47,19,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,M,Ver,9722,1850,145,6,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,M,Ouvir,11409,236,21,10,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,M,Andar ou subir degraus,11397,258,30,21,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,M,Memória ou concentração,10532,1055,82,27,1111,Sintra,Grande Lisboa
Sintra,20 - 24 anos,M,Compreender os outros ou fazer-se compreender,11427,228,35,21,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,H,Ver,10162,1114,85,15,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,H,Ouvir,11093,216,17,18,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,H,Andar ou subir degraus,11138,187,23,23,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,H,Memória ou concentração,10414,854,66,24,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,H,Compreender os outros ou fazer-se compreender,11021,281,39,19,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,M,Ver,9732,1979,117,7,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,M,Ouvir,11458,300,22,12,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,M,Andar ou subir degraus,11507,279,34,18,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,M,Memória ou concentração,10429,1293,74,24,1111,Sintra,Grande Lisboa
Sintra,25 - 29 anos,M,Compreender os outros ou fazer-se compreender,11548,253,23,16,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,H,Ver,9962,1062,64,21,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,H,Ouvir,10746,276,20,27,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,H,Andar ou subir degraus,10835,215,31,37,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,H,Memória ou concentração,10086,920,65,34,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,H,Compreender os outros ou fazer-se compreender,10713,316,49,24,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,M,Ver,9851,1987,133,20,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,M,Ouvir,11575,333,26,26,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,M,Andar ou subir degraus,11521,410,44,19,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,M,Memória ou concentração,10343,1543,79,30,1111,Sintra,Grande Lisboa
Sintra,30 - 34 anos,M,Compreender os outros ou fazer-se compreender,11632,306,39,15,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,H,Ver,10254,1199,85,14,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,H,Ouvir,11110,349,27,27,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,H,Andar ou subir degraus,11110,365,52,31,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,H,Memória ou concentração,10442,1011,76,32,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,H,Compreender os outros ou fazer-se compreender,11184,317,40,25,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,M,Ver,10426,2172,132,24,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,M,Ouvir,12179,457,31,29,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,M,Andar ou subir degraus,12042,623,67,24,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,M,Memória ou concentração,10915,1702,101,26,1111,Sintra,Grande Lisboa
Sintra,35 - 39 anos,M,Compreender os outros ou fazer-se compreender,12393,328,26,19,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,H,Ver,11270,1795,107,30,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,H,Ouvir,12565,521,61,26,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,H,Andar ou subir degraus,12496,601,91,39,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,H,Memória ou concentração,11736,1322,104,49,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,H,Compreender os outros ou fazer-se compreender,12804,316,50,35,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,M,Ver,11670,3208,207,30,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,M,Ouvir,14345,637,61,32,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,M,Andar ou subir degraus,13809,1108,165,40,1111,Sintra,Grande Lisboa
