Place of Residence,Age Group,Gender,Total,Portuguesa,Estrangeira,Europa,Alemanha,Áustria,Bélgica,Bulgária,Espanha,França,Irlanda,Itália,Luxemburgo,Países Baixos,Polónia,Roménia,Suécia,Federação da Rússia,Suíça,Ucrânia,África,África do Sul,Angola,Cabo Verde,Guiné-Bissau,Moçambique,São Tomé e Príncipe,América,Canadá,Estados Unidos da América,Argentina,Brasil,Venezuela,Ásia,Bangladeche,China,Índia,Nepal,Paquistão,Oceânia,freguesia_code,municipio,region
Benfica,30 - 34 anos,M,1135,912,223,34,3,0,0,2,4,8,1,2,1,0,0,5,0,0,1,1,40,3,21,9,5,0,1,126,0,1,1,109,6,23,3,5,2,4,1,0,110608,Lisboa,Grande Lisboa
Benfica,35 - 39 anos,H,1076,897,179,30,6,0,2,0,5,5,0,1,1,0,0,1,0,0,2,2,28,2,14,6,1,1,2,87,0,0,1,82,4,34,17,5,3,2,0,0,110608,Lisboa,Grande Lisboa
Benfica,35 - 39 anos,M,1044,828,216,47,9,0,2,0,1,8,0,2,0,1,2,3,0,1,3,7,39,2,14,8,6,4,1,114,0,2,0,101,5,16,3,4,0,2,0,0,110608,Lisboa,Grande Lisboa
Benfica,40 - 44 anos,H,1106,928,178,49,5,0,1,0,1,12,1,1,1,2,0,6,0,1,1,11,42,3,19,2,4,10,3,66,2,1,0,58,5,20,9,2,0,4,1,1,110608,Lisboa,Grande Lisboa
Benfica,40 - 44 anos,M,1283,1042,241,66,5,0,0,0,4,19,0,1,0,0,1,8,0,0,1,20,52,3,21,6,6,8,4,106,3,1,0,96,4,17,1,6,0,1,1,0,110608,Lisboa,Grande Lisboa
Benfica,45 - 49 anos,H,1132,946,186,52,6,0,1,1,0,22,1,1,0,1,0,3,0,1,0,10,85,0,48,2,0,27,6,32,0,1,0,25,3,17,5,3,0,1,3,0,110608,Lisboa,Grande Lisboa
Benfica,45 - 49 anos,M,1313,1052,261,52,3,0,1,3,2,18,0,1,1,0,0,3,0,4,0,7,115,4,58,7,3,38,2,84,0,3,0,78,2,10,0,7,0,1,0,0,110608,Lisboa,Grande Lisboa
Benfica,50 - 54 anos,H,1002,850,152,31,1,0,1,0,4,6,0,1,0,1,0,6,0,1,1,7,87,0,41,9,1,35,0,25,0,1,0,22,0,9,2,6,0,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,50 - 54 anos,M,1161,961,200,39,2,0,0,0,2,8,0,2,0,2,0,7,0,1,0,11,97,2,50,14,3,24,2,60,1,3,0,52,3,4,0,2,0,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,55 - 59 anos,H,916,790,126,25,0,0,0,0,1,6,0,1,0,0,0,3,0,2,0,6,74,0,36,10,1,20,3,20,0,1,1,18,0,7,0,3,2,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,55 - 59 anos,M,1098,926,172,16,1,0,0,1,2,3,0,0,0,0,0,1,0,1,1,5,107,1,54,18,3,25,4,43,0,1,0,38,2,6,1,3,0,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,60 - 64 anos,H,787,702,85,11,2,0,2,1,0,0,0,0,0,0,0,2,0,0,0,2,56,0,26,4,3,18,2,10,0,0,0,8,1,8,1,0,2,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,60 - 64 anos,M,1188,1018,170,21,1,0,1,3,4,1,0,0,0,0,0,4,0,1,0,4,103,2,52,17,4,25,1,41,0,2,2,33,1,5,0,2,1,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,65 - 69 anos,H,803,714,89,7,0,0,1,0,1,1,0,0,0,2,0,1,0,1,0,0,63,0,26,15,2,18,2,12,0,3,0,6,2,7,0,1,2,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,65 - 69 anos,M,1201,1050,151,15,0,0,0,0,4,1,0,2,0,0,0,1,0,1,0,5,101,1,47,19,8,21,2,22,0,0,0,19,3,13,1,2,3,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,70 - 74 anos,H,916,855,61,8,1,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,46,0,20,9,0,12,1,5,0,1,0,2,0,2,0,0,1,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,70 - 74 anos,M,1479,1387,92,5,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,73,0,31,14,5,21,1,5,0,0,0,4,1,9,0,1,5,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,75 - 79 anos,H,903,876,27,6,3,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,16,0,2,5,3,2,2,2,0,0,0,2,0,3,0,1,2,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,75 - 79 anos,M,1454,1387,67,12,2,0,0,0,5,2,0,0,0,0,0,0,0,1,0,1,51,1,26,10,0,7,1,3,0,0,0,3,0,1,0,0,1,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,80 - 84 anos,H,742,715,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,5,0,6,0,5,1,0,0,4,0,3,0,0,2,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,80 - 84 anos,M,1200,1140,60,10,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,42,0,22,11,1,7,0,3,0,1,0,2,0,5,0,0,2,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,85 e mais anos,H,580,548,32,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,22,0,7,8,0,7,0,1,0,0,0,1,0,6,0,0,5,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,85 e mais anos,M,1197,1123,74,11,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,51,1,25,8,3,10,3,4,0,0,0,4,0,8,0,0,6,0,0,0,110608,Lisboa,Grande Lisboa
Campo de Ourique,Total,H,9877,8158,1719,535,36,4,10,6,40,192,4,52,1,23,2,18,7,4,22,25,387,14,158,67,23,79,13,620,13,31,10,530,13,170,34,31,23,26,14,7,110659,Lisboa,Grande Lisboa
Campo de Ourique,Total,M,12263,10196,2067,604,40,3,21,6,58,214,7,30,3,8,6,25,10,18,12,34,512,19,208,111,23,109,13,798,7,43,4,701,12,145,11,28,13,24,5,8,110659,Lisboa,Grande Lisboa
Campo de Ourique,0 - 4 anos,H,550,506,44,28,0,0,0,0,3,10,0,3,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,12,0,0,0,10,0,3,1,1,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,0 - 4 anos,M,498,448,50,24,1,0,0,0,1,13,2,1,0,0,1,0,0,0,1,0,4,1,1,1,1,0,0,18,0,1,0,16,0,4,0,1,0,0,1,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,5 - 9 anos,H,578,480,98,38,2,0,0,0,3,19,0,1,0,2,0,1,0,0,4,1,9,2,5,0,0,0,0,42,2,3,0,35,1,8,1,1,1,1,1,1,110659,Lisboa,Grande Lisboa
Campo de Ourique,5 - 9 anos,M,502,414,88,36,2,0,4,0,1,17,0,0,0,2,0,1,0,0,0,1,5,2,2,0,0,0,1,41,2,4,0,35,0,6,1,1,0,0,1,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,10 - 14 anos,H,538,462,76,37,1,0,2,1,5,21,0,1,0,1,0,0,0,0,0,4,5,0,3,0,1,0,1,27,1,3,0,21,1,7,0,2,1,1,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,10 - 14 anos,M,490,415,75,29,0,0,4,0,2,16,1,0,0,0,0,1,0,2,0,1,8,1,4,1,0,0,1,32,0,2,0,30,0,6,0,2,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,15 - 19 anos,H,499,444,55,17,0,1,1,0,1,8,0,3,0,0,0,1,0,0,0,0,12,0,3,3,3,1,0,20,0,0,0,20,0,6,0,2,0,0,1,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,15 - 19 anos,M,538,467,71,15,0,0,0,0,1,11,0,0,0,1,0,0,0,0,1,1,24,0,7,9,1,3,0,27,0,1,0,26,0,4,1,1,0,1,0,1,110659,Lisboa,Grande Lisboa
Campo de Ourique,20 - 24 anos,H,510,432,78,20,2,0,0,0,2,4,0,3,0,1,0,1,0,0,1,2,20,0,8,8,1,0,1,33,0,1,0,30,1,5,1,2,0,1,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,20 - 24 anos,M,508,422,86,16,1,0,0,1,0,5,0,0,0,1,0,2,0,2,0,2,15,1,3,5,1,1,1,42,0,2,0,38,2,12,2,0,0,5,0,1,110659,Lisboa,Grande Lisboa
Campo de Ourique,25 - 29 anos,H,627,486,141,41,2,0,2,1,3,11,1,3,0,1,1,1,0,1,5,2,12,1,6,3,0,0,0,69,0,5,0,58,2,18,4,1,1,4,4,1,110659,Lisboa,Grande Lisboa
Campo de Ourique,25 - 29 anos,M,718,562,156,54,5,0,2,1,6,13,0,1,0,1,0,1,0,3,4,4,10,0,3,2,2,0,2,78,0,7,0,65,2,14,2,2,0,5,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,30 - 34 anos,H,739,523,216,57,5,1,0,1,3,16,0,8,0,0,0,2,0,2,3,1,24,3,7,4,5,0,2,104,1,4,2,95,2,28,8,4,4,8,2,3,110659,Lisboa,Grande Lisboa
Campo de Ourique,30 - 34 anos,M,825,542,283,78,4,0,3,1,8,20,2,7,1,0,2,6,2,4,1,2,26,2,9,10,0,2,1,150,1,9,0,130,2,29,1,4,6,4,3,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,35 - 39 anos,H,736,545,191,53,2,0,1,0,2,14,1,10,0,3,1,2,0,1,2,2,12,1,2,1,3,2,1,98,3,3,3,83,2,27,8,1,5,6,2,1,110659,Lisboa,Grande Lisboa
Campo de Ourique,35 - 39 anos,M,852,619,233,76,3,1,0,1,9,19,1,5,0,3,1,4,1,4,0,5,25,6,6,6,2,1,2,112,0,2,1,103,3,18,2,4,1,6,0,2,110659,Lisboa,Grande Lisboa
Campo de Ourique,40 - 44 anos,H,819,631,188,61,4,1,1,1,5,25,1,8,1,4,0,3,1,0,0,2,27,3,10,4,1,3,1,75,2,1,2,64,2,25,5,6,3,3,2,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,40 - 44 anos,M,918,695,223,83,8,1,3,1,7,34,0,4,2,0,1,3,0,1,2,3,25,1,14,4,1,5,0,97,3,2,2,85,0,16,1,8,0,1,0,2,110659,Lisboa,Grande Lisboa
Campo de Ourique,45 - 49 anos,H,700,539,161,63,11,0,0,2,2,29,0,5,0,1,0,2,1,0,2,2,37,2,14,6,0,11,3,46,1,3,1,38,0,15,4,3,1,2,1,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,45 - 49 anos,M,819,627,192,57,0,0,1,1,3,29,0,3,0,0,1,5,0,1,0,4,63,4,36,7,0,16,0,65,0,2,1,59,0,5,0,1,0,1,0,2,110659,Lisboa,Grande Lisboa
Campo de Ourique,50 - 54 anos,H,569,435,134,47,2,1,1,0,4,16,0,1,0,4,0,1,1,0,2,4,44,1,19,6,1,15,0,36,1,2,1,31,1,7,1,4,0,0,1,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,50 - 54 anos,M,708,569,139,51,6,0,4,0,6,15,1,4,0,0,0,1,0,1,1,4,43,0,24,3,0,8,1,41,0,2,0,36,2,4,0,2,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,55 - 59 anos,H,591,483,108,29,2,0,0,0,2,9,1,3,0,2,0,2,0,0,0,2,44,0,23,5,2,10,1,26,2,1,0,21,1,9,1,1,1,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,55 - 59 anos,M,723,594,129,23,1,0,0,0,5,7,0,4,0,0,0,0,0,0,0,4,61,1,26,8,2,23,0,37,1,1,0,33,1,8,0,2,2,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,60 - 64 anos,H,481,407,74,17,1,0,1,0,0,2,0,0,0,0,0,0,3,0,1,3,42,0,16,7,2,14,1,14,0,2,0,11,0,1,0,0,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,60 - 64 anos,M,674,567,107,17,2,0,0,0,0,5,0,0,0,0,0,1,1,0,1,1,48,0,20,12,3,10,2,38,0,5,0,30,0,4,0,0,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,65 - 69 anos,H,468,406,62,11,1,0,0,0,1,4,0,0,0,1,0,1,0,0,1,0,40,0,16,9,2,10,1,9,0,2,1,6,0,2,0,1,1,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,65 - 69 anos,M,698,629,69,11,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,1,46,0,19,14,3,9,1,9,0,0,0,7,0,3,0,0,1,1,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,70 - 74 anos,H,495,447,48,8,1,0,1,0,2,0,0,1,0,1,0,0,1,0,0,0,28,1,15,3,1,4,1,6,0,1,0,4,0,6,0,1,4,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,70 - 74 anos,M,721,667,54,8,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,37,0,15,9,2,8,0,6,0,3,0,3,0,3,0,0,1,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,75 - 79 anos,H,393,367,26,6,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,15,0,5,3,1,4,0,2,0,0,0,2,0,2,0,1,0,0,0,1,110659,Lisboa,Grande Lisboa
Campo de Ourique,75 - 79 anos,M,625,592,33,6,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,20,0,6,5,2,3,1,2,0,0,0,2,0,5,1,0,2,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,80 - 84 anos,H,295,284,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,3,4,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,80 - 84 anos,M,606,564,42,10,2,1,0,0,2,4,0,0,0,0,0,0,1,0,0,0,28,0,6,8,2,11,0,3,0,0,0,3,0,1,0,0,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,85 e mais anos,H,289,281,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110659,Lisboa,Grande Lisboa
Campo de Ourique,85 e mais anos,M,840,803,37,10,2,0,0,0,3,3,0,0,0,0,0,0,1,0,0,0,24,0,7,7,1,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,110659,Lisboa,Grande Lisboa
Campolide,Total,H,6989,5776,1213,297,14,0,5,8,31,71,0,22,2,8,1,21,2,12,7,34,410,9,135,98,65,66,13,378,5,7,4,329,18,126,36,10,29,9,12,2,110610,Lisboa,Grande Lisboa
Campolide,Total,M,7798,6605,1193,297,15,0,9,6,38,75,0,25,2,5,0,16,2,12,8,43,411,7,152,67,49,81,19,405,4,4,3,361,19,75,9,16,10,7,2,5,110610,Lisboa,Grande Lisboa
Campolide,0 - 4 anos,H,298,289,9,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,1,3,0,0,1,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,0 - 4 anos,M,270,257,13,8,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,5 - 9 anos,H,290,251,39,16,0,0,0,0,2,5,0,1,0,1,0,0,0,1,0,2,8,1,3,2,2,0,0,13,1,1,0,11,0,2,0,1,0,1,0,0,110610,Lisboa,Grande Lisboa
Campolide,5 - 9 anos,M,281,254,27,10,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,2,7,0,5,0,1,0,1,6,0,0,0,6,0,4,1,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,10 - 14 anos,H,296,264,32,15,0,0,0,0,2,7,0,0,0,1,0,0,0,1,0,1,8,0,5,2,1,0,0,7,0,0,0,6,1,2,1,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,10 - 14 anos,M,267,226,41,15,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,1,15,0,5,1,5,1,2,10,0,0,0,8,1,1,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,15 - 19 anos,H,310,268,42,7,1,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,15,0,6,4,5,0,0,19,0,0,0,17,1,1,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,15 - 19 anos,M,347,307,40,11,0,0,1,0,0,4,0,1,0,2,0,1,0,0,0,0,13,0,6,1,4,1,1,12,0,0,0,10,2,4,1,1,0,1,0,0,110610,Lisboa,Grande Lisboa
Campolide,20 - 24 anos,H,396,322,74,14,0,0,0,0,2,3,0,0,0,2,0,0,0,0,0,2,21,1,5,6,4,1,1,33,0,0,0,32,0,6,0,1,3,2,0,0,110610,Lisboa,Grande Lisboa
Campolide,20 - 24 anos,M,360,298,62,15,0,0,0,0,2,3,0,2,1,1,0,0,0,0,0,6,24,1,6,4,5,3,1,19,0,0,0,19,0,4,2,2,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,25 - 29 anos,H,602,456,146,35,0,0,2,0,8,3,0,2,2,0,0,2,1,3,1,4,31,0,7,11,9,0,0,64,1,1,1,56,2,16,5,1,4,0,2,0,110610,Lisboa,Grande Lisboa
Campolide,25 - 29 anos,M,554,430,124,28,3,0,0,0,4,4,0,4,1,0,0,0,0,1,3,3,18,0,5,6,3,0,0,63,0,1,0,55,6,14,3,3,2,1,1,1,110610,Lisboa,Grande Lisboa
Campolide,30 - 34 anos,H,603,437,166,36,4,0,0,2,5,6,0,2,0,1,0,3,0,2,0,2,31,2,4,11,6,0,3,64,1,1,0,54,7,34,13,3,9,3,3,1,110610,Lisboa,Grande Lisboa
Campolide,30 - 34 anos,M,553,398,155,33,1,0,0,1,3,6,0,6,0,0,0,2,0,1,3,6,29,2,8,8,7,1,1,83,1,2,2,72,3,9,0,0,2,3,0,1,110610,Lisboa,Grande Lisboa
Campolide,35 - 39 anos,H,534,407,127,37,4,0,0,1,2,10,0,2,0,1,0,2,0,1,2,4,20,0,4,6,7,1,1,53,0,1,1,47,2,17,5,0,3,0,3,0,110610,Lisboa,Grande Lisboa
Campolide,35 - 39 anos,M,481,371,110,27,1,0,0,1,3,7,0,3,0,0,0,1,1,1,0,5,25,1,5,9,5,1,2,47,0,0,0,43,1,10,1,3,1,1,1,1,110610,Lisboa,Grande Lisboa
Campolide,40 - 44 anos,H,489,382,107,22,1,0,1,1,0,4,0,5,0,1,0,5,0,0,0,0,33,5,9,10,6,0,2,35,0,0,1,32,1,17,6,1,0,3,2,0,110610,Lisboa,Grande Lisboa
Campolide,40 - 44 anos,M,467,355,112,29,4,0,1,0,2,8,0,2,0,0,0,3,0,3,0,2,24,0,9,5,4,1,1,50,1,0,0,49,0,8,0,2,0,1,0,1,110610,Lisboa,Grande Lisboa
Campolide,45 - 49 anos,H,511,380,131,32,2,0,1,0,1,14,0,2,0,0,0,0,0,2,1,5,57,0,22,9,8,16,2,32,1,1,0,27,0,10,5,1,1,0,1,0,110610,Lisboa,Grande Lisboa
Campolide,45 - 49 anos,M,515,397,118,41,2,0,1,0,5,20,0,0,0,1,0,3,0,1,1,5,41,1,17,5,2,12,0,30,2,0,0,25,0,6,1,4,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,50 - 54 anos,H,475,376,99,30,1,0,1,1,3,9,0,1,0,0,0,4,0,1,0,6,46,0,19,9,5,10,1,18,0,1,0,16,1,5,0,2,1,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,50 - 54 anos,M,495,395,100,24,1,0,1,2,2,6,0,2,0,1,0,3,0,1,0,3,46,0,19,8,3,9,4,24,0,0,0,19,3,6,0,1,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,55 - 59 anos,H,422,343,79,20,1,0,0,1,1,2,0,2,0,0,1,5,0,0,0,4,45,0,18,9,5,11,2,13,1,0,0,11,0,1,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,55 - 59 anos,M,508,428,80,17,1,0,2,0,4,1,0,1,0,0,0,2,0,1,0,4,40,0,18,6,3,8,2,23,0,0,0,22,1,0,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,60 - 64 anos,H,402,345,57,9,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,31,0,13,4,2,8,0,12,0,0,1,10,0,5,1,0,3,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,60 - 64 anos,M,466,415,51,9,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,27,0,10,3,2,9,1,13,0,0,0,12,1,2,0,0,1,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,65 - 69 anos,H,364,319,45,10,0,0,0,0,1,2,0,1,0,0,0,0,1,0,2,2,21,0,8,1,4,7,1,10,0,0,0,8,2,3,0,0,1,0,1,1,110610,Lisboa,Grande Lisboa
Campolide,65 - 69 anos,M,438,393,45,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,24,0,11,1,2,10,0,10,0,1,0,9,0,3,0,0,2,0,0,1,110610,Lisboa,Grande Lisboa
Campolide,70 - 74 anos,H,304,281,23,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,17,0,4,4,1,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,70 - 74 anos,M,471,419,52,8,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,34,0,12,3,2,12,2,9,0,0,0,7,1,1,0,0,1,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,75 - 79 anos,H,269,255,14,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,2,2,0,4,0,0,0,0,0,0,0,3,0,0,2,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,75 - 79 anos,M,395,380,15,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,10,0,2,3,0,4,0,2,0,0,0,2,0,1,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,80 - 84 anos,H,228,208,20,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,14,0,4,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,80 - 84 anos,M,366,349,17,5,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,11,2,5,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,85 e mais anos,H,196,193,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110610,Lisboa,Grande Lisboa
Campolide,85 e mais anos,M,564,533,31,8,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,20,0,8,2,1,7,1,2,0,0,1,1,0,1,0,0,1,0,0,0,110610,Lisboa,Grande Lisboa
Carnide,Total,H,8350,7497,853,156,20,1,4,2,22,31,1,9,0,6,2,12,3,3,3,15,461,10,202,109,21,88,19,186,0,9,4,156,9,50,0,8,8,14,3,0,110611,Lisboa,Grande Lisboa
Carnide,Total,M,9678,8486,1192,200,12,2,5,2,26,47,0,12,1,4,4,12,2,6,8,30,662,7,278,172,29,124,37,285,6,7,5,242,14,45,0,12,15,4,0,0,110611,Lisboa,Grande Lisboa
Carnide,0 - 4 anos,H,393,382,11,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,1,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,0 - 4 anos,M,362,350,12,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,7,0,0,1,5,0,0,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,5 - 9 anos,H,416,395,21,6,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,4,0,2,0,0,1,1,10,0,0,0,8,0,1,0,0,0,1,0,0,110611,Lisboa,Grande Lisboa
Carnide,5 - 9 anos,M,423,389,34,6,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,8,1,1,2,1,1,1,20,0,0,0,19,1,0,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,10 - 14 anos,H,458,426,32,13,0,0,1,0,5,0,0,0,0,0,0,1,0,1,0,2,8,0,4,0,3,1,0,11,0,0,0,10,0,0,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,10 - 14 anos,M,410,383,27,8,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,10,0,6,2,1,1,0,8,0,0,0,7,0,1,0,1,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,15 - 19 anos,H,484,452,32,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,14,0,11,2,1,0,0,13,0,1,0,12,0,0,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,15 - 19 anos,M,468,431,37,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,22,0,11,7,0,0,1,10,0,1,0,8,0,1,0,1,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,20 - 24 anos,H,532,492,40,6,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,14,1,1,6,4,1,1,16,0,1,0,12,2,4,0,1,0,2,1,0,110611,Lisboa,Grande Lisboa
Carnide,20 - 24 anos,M,524,461,63,12,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,6,29,0,12,11,1,0,2,21,0,2,0,18,1,1,0,0,0,1,0,0,110611,Lisboa,Grande Lisboa
Carnide,25 - 29 anos,H,494,442,52,16,3,1,1,0,2,1,0,2,0,1,0,0,0,0,1,1,10,1,3,4,2,0,0,18,0,2,1,15,0,8,0,2,0,5,0,0,110611,Lisboa,Grande Lisboa
Carnide,25 - 29 anos,M,535,457,78,14,1,0,0,1,0,1,0,2,1,0,0,2,0,0,0,3,29,0,14,9,3,0,2,30,1,0,2,26,0,5,0,3,0,2,0,0,110611,Lisboa,Grande Lisboa
Carnide,30 - 34 anos,H,479,406,73,12,1,0,0,0,3,3,0,1,0,0,0,0,0,1,1,2,20,0,10,6,3,0,0,33,0,1,0,27,2,8,0,0,2,3,0,0,110611,Lisboa,Grande Lisboa
Carnide,30 - 34 anos,M,492,420,72,21,2,0,2,0,3,2,0,3,0,0,1,3,0,1,1,2,19,0,5,11,0,0,3,28,0,1,0,26,1,4,0,0,2,1,0,0,110611,Lisboa,Grande Lisboa
Carnide,35 - 39 anos,H,483,432,51,15,1,0,0,0,2,2,0,1,0,1,0,3,1,0,1,2,10,0,1,5,1,1,2,25,0,0,0,22,2,1,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,35 - 39 anos,M,532,457,75,15,1,0,1,0,1,4,0,0,0,0,1,0,1,0,1,1,18,1,8,5,2,0,2,41,0,0,1,33,5,1,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
Carnide,40 - 44 anos,H,571,501,70,19,4,0,1,1,0,7,0,2,0,0,0,2,0,0,0,1,24,3,10,1,0,6,2,21,0,1,1,19,0,6,0,0,2,3,0,0,110611,Lisboa,Grande Lisboa
Carnide,40 - 44 anos,M,621,522,99,25,2,0,0,0,2,4,0,2,0,0,1,2,0,1,0,6,37,2,16,8,2,4,3,34,2,1,0,29,1,3,0,0,0,0,0,0,110611,Lisboa,Grande Lisboa
