
Quadro extraído em 25 de Fevereiro de 2025 (00:27:20)
http://www.ine.pt



Local de residência à data dos Censos [2021] (NUTS - 2024);Grupo etário;Sexo;Período de referência dos dados;População residente (N.º) por Local de residência à data dos Censos [2021] (NUTS - 2024), Sexo, Grupo etário e Naturalidade (País) -  Decenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Naturalidade (País);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Total;Portuguesa;Estrangeira;Europa;Alemanha;Áustria;Bélgica;Bulgária;Espanha;França;Irlanda;Itália;Luxemburgo;Países Baixos;Polónia;Roménia;Suécia;Federação da Rússia;Suíça;Ucrânia;África;África do Sul;Angola;Cabo Verde;Guiné-Bissau;Moçambique;São Tomé e Príncipe;América;Canadá;Estados Unidos da América;Argentina;Brasil;Venezuela;Ásia;Bangladeche;China;Índia;Nepal;Paquistão;Oceânia;
;;;;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;
;;M;2021;201;159;42;10;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;3;2;0;1;0;0;1;0;30;0;1;0;29;0;0;0;0;0;0;0;0;
;45 - 49 anos;H;2021;193;158;35;14;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;5;6;0;4;1;0;1;0;14;0;0;0;14;0;1;0;1;0;0;0;0;
;;M;2021;208;177;31;12;1;0;2;0;0;2;0;0;0;0;0;1;0;0;0;3;3;0;2;0;0;1;0;15;0;0;0;15;0;1;0;1;0;0;0;0;
;50 - 54 anos;H;2021;192;167;25;12;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;4;6;0;5;0;0;0;0;7;0;1;0;5;0;0;0;0;0;0;0;0;
;;M;2021;173;151;22;10;0;0;0;0;1;3;0;0;0;0;0;1;0;1;0;3;6;0;4;0;0;2;0;6;0;0;0;6;0;0;0;0;0;0;0;0;
;55 - 59 anos;H;2021;166;148;18;5;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;6;0;0;1;0;5;0;0;0;5;0;1;0;0;1;0;0;0;
;;M;2021;180;167;13;5;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;2;0;2;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;
;60 - 64 anos;H;2021;142;134;8;4;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;3;0;1;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;;M;2021;133;120;13;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6;0;4;0;0;2;0;4;0;0;0;3;0;0;0;0;0;0;0;0;
;65 - 69 anos;H;2021;127;124;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;;M;2021;154;147;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;4;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;70 - 74 anos;H;2021;128;127;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;;M;2021;104;102;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
;75 - 79 anos;H;2021;100;99;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;;M;2021;118;115;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;
;80 - 84 anos;H;2021;76;72;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;
;;M;2021;97;95;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;85 e mais anos;H;2021;52;51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
